,price,bedrooms,bathrooms,sqft_living,floors,waterfront,condition,sqft_above,lat,sqft_living15,price_log,age_of_house,grade_1,grade_2,grade_3,grade_4,grade_5
4411,911000.0,4,3.25,3526,2.0,0.0,3,3526,47.567,3639,13.722298176242095,18,0.0,0.0,0.0,1.0,0.0
4412,425000.0,2,1.0,1070,1.0,0.0,3,830,47.5736,1310,12.959844447906553,64,0.0,1.0,0.0,0.0,0.0
4413,299950.0,3,1.0,1410,1.0,0.0,3,1410,47.4303,2000,12.611371073081239,65,0.0,1.0,0.0,0.0,0.0
4414,864000.0,4,2.5,3190,2.0,0.0,3,3190,47.6216,3040,13.669328047786193,15,0.0,0.0,0.0,1.0,0.0
4415,425000.0,2,1.0,1270,1.0,0.0,3,1270,47.6482,1770,12.959844447906553,76,0.0,1.0,0.0,0.0,0.0
4416,374950.0,4,1.5,1970,1.5,0.0,4,1970,47.4612,1880,12.834547962729536,51,0.0,1.0,0.0,0.0,0.0
4417,247000.0,3,2.25,1640,1.0,0.0,4,1180,47.3739,1930,12.417143615610113,46,0.0,0.0,1.0,0.0,0.0
4418,475000.0,3,1.0,1600,1.0,0.0,3,1600,47.5507,1760,13.071070083016778,61,0.0,0.0,1.0,0.0,0.0
4419,275000.0,3,2.5,3020,2.0,0.0,3,3020,47.3361,2710,12.524526376648708,11,0.0,1.0,0.0,0.0,0.0
4420,355000.0,2,1.0,1350,1.0,0.0,3,1350,47.7617,2330,12.779873068457553,67,0.0,1.0,0.0,0.0,0.0
4421,285000.0,4,1.75,1870,1.0,0.0,3,1070,47.3775,2100,12.560244459250788,56,0.0,1.0,0.0,0.0,0.0
4422,1340000.0,3,2.75,2730,1.5,0.0,3,1940,47.4857,2630,14.108180171927094,51,0.0,0.0,1.0,0.0,0.0
4423,325000.0,2,1.0,1100,1.0,0.0,3,620,47.7728,1790,12.691580461311874,34,0.0,1.0,0.0,0.0,0.0
4424,1670000.0,5,3.5,4320,2.0,0.0,4,4320,47.644,4320,14.328334184392938,18,0.0,0.0,0.0,1.0,0.0
4425,402000.0,3,2.5,2700,1.0,0.0,4,1350,47.397,2470,12.904207367601158,55,0.0,1.0,0.0,0.0,0.0
4426,1100000.0,3,3.0,3700,1.0,0.0,3,2170,47.6956,2320,13.9108207377686,14,0.0,0.0,0.0,1.0,0.0
4427,375000.0,4,1.75,2190,1.0,0.0,4,1250,47.7396,2190,12.834681304952548,55,0.0,1.0,0.0,0.0,0.0
4428,396000.0,5,2.75,2840,1.0,0.0,3,1420,47.7618,2210,12.889169490236618,54,0.0,1.0,0.0,0.0,0.0
4429,320000.0,4,2.75,2610,1.0,0.0,4,1310,47.4612,1900,12.676076274775909,27,0.0,0.0,1.0,0.0,0.0
4430,610000.0,3,2.5,2630,2.0,0.0,3,2630,47.688,2330,13.321214236149494,13,0.0,0.0,1.0,0.0,0.0
4431,249950.0,3,1.5,1090,1.0,0.0,5,1090,47.4553,1540,12.429016176841717,48,0.0,1.0,0.0,0.0,0.0
4432,675000.0,4,3.5,3090,2.0,0.0,3,3090,47.3087,2400,13.422467969854667,16,0.0,0.0,1.0,0.0,0.0
4433,448000.0,2,2.0,1670,1.0,0.0,4,860,47.5461,1300,13.012548511397123,96,0.0,1.0,0.0,0.0,0.0
4434,819000.0,3,1.0,1300,2.0,0.0,3,1300,47.6345,2510,13.615839362835207,115,0.0,1.0,0.0,0.0,0.0
4435,1250000.0,3,2.5,3670,1.0,0.0,3,2530,47.7588,2920,14.038654109278484,31,0.0,0.0,0.0,1.0,0.0
4436,225000.0,4,2.5,1700,2.0,0.0,3,1700,47.3582,1930,12.323855681186558,20,0.0,0.0,1.0,0.0,0.0
4437,790000.0,2,3.0,2560,1.0,0.0,3,2560,47.6955,1620,13.579788224443204,10,0.0,0.0,1.0,0.0,0.0
4438,685000.0,4,2.5,2770,2.0,0.0,3,2400,47.5536,2120,13.437174117244362,22,0.0,0.0,1.0,0.0,0.0
4439,812000.0,3,3.25,3240,2.0,0.0,3,3240,47.6321,3420,13.607255619143816,13,0.0,0.0,1.0,0.0,0.0
4440,705000.0,2,2.5,2300,1.0,0.0,3,2300,47.7196,2300,13.465953081794405,7,0.0,0.0,1.0,0.0,0.0
4441,360000.0,4,3.0,2483,2.0,0.0,3,2483,47.3627,1943,12.793859310432293,10,0.0,0.0,1.0,0.0,0.0
4442,344000.0,1,1.5,760,3.0,0.0,3,760,47.6715,1290,12.748396936355535,9,0.0,0.0,1.0,0.0,0.0
4443,825000.0,4,1.5,2040,2.0,0.0,3,2040,47.6188,3150,13.623138665316818,111,0.0,0.0,1.0,0.0,0.0
4444,476500.0,3,1.0,1200,1.0,0.0,4,950,47.6929,1550,13.074223002076394,70,0.0,1.0,0.0,0.0,0.0
4445,379500.0,2,1.0,960,1.0,0.0,5,960,47.5314,1760,12.84660987581782,65,0.0,1.0,0.0,0.0,0.0
4446,620000.0,3,1.75,2410,1.0,0.0,3,2410,47.7651,2110,13.337474757021274,34,0.0,0.0,1.0,0.0,0.0
4447,477590.0,3,3.25,2260,2.0,0.0,3,1760,47.5053,1880,13.076507902817875,14,0.0,0.0,1.0,0.0,0.0
4448,490000.0,3,1.0,1910,1.0,0.0,4,1010,47.696999999999996,1600,13.102160670086809,68,0.0,1.0,0.0,0.0,0.0
4449,470000.0,3,1.5,1500,1.5,0.0,4,1140,47.678999999999995,1500,13.060487973686241,87,0.0,1.0,0.0,0.0,0.0
4450,500000.0,3,2.25,1360,2.0,0.0,3,1140,47.6198,1620,13.122363377404328,8,0.0,0.0,1.0,0.0,0.0
4451,370000.0,3,1.0,1320,1.0,0.0,3,1320,47.7367,1160,12.821258284620408,32,0.0,1.0,0.0,0.0,0.0
4452,790000.0,2,1.5,1940,1.0,0.0,3,970,47.6371,1480,13.579788224443204,92,0.0,1.0,0.0,0.0,0.0
4453,725000.0,4,2.5,2650,2.0,0.0,3,2650,47.6075,2230,13.493926933836812,28,0.0,0.0,1.0,0.0,0.0
4454,840000.0,4,2.75,3040,2.0,0.0,3,2100,47.6245,1260,13.641157170819497,108,0.0,0.0,1.0,0.0,0.0
4455,390000.0,3,1.0,1240,1.0,0.0,4,1240,47.4465,2220,12.873902018105829,62,0.0,1.0,0.0,0.0,0.0
4456,507000.0,3,2.25,2210,1.0,0.0,4,1510,47.7574,1870,13.13626628257332,56,0.0,1.0,0.0,0.0,0.0
4457,263500.0,3,1.75,1540,1.0,0.0,4,770,47.5305,1140,12.481808646963554,63,0.0,1.0,0.0,0.0,0.0
4458,369000.0,3,2.5,1320,2.0,0.0,3,1270,47.5357,1320,12.818551923022664,10,0.0,0.0,1.0,0.0,0.0
4459,500000.0,3,2.5,3040,2.0,0.0,3,3040,47.4472,3040,13.122363377404328,6,0.0,0.0,1.0,0.0,0.0
4460,570000.0,2,1.0,910,1.0,0.0,4,910,47.6814,1810,13.253391639810733,92,0.0,1.0,0.0,0.0,0.0
4461,284000.0,4,3.0,2040,1.0,0.0,3,1490,47.3275,1940,12.556729517143344,21,0.0,0.0,1.0,0.0,0.0
4462,415000.0,2,1.0,980,1.0,0.0,3,980,47.687,1500,12.936033799212835,67,0.0,1.0,0.0,0.0,0.0
4463,197500.0,3,1.0,980,1.5,0.0,3,980,47.5525,980,12.193493863323313,111,0.0,1.0,0.0,0.0,0.0
4464,925000.0,4,3.75,4420,2.0,0.0,3,3420,47.7211,2880,13.737549016494562,52,0.0,0.0,1.0,0.0,0.0
4465,468000.0,3,2.0,1570,1.0,0.0,3,820,47.5565,1510,13.056223574899784,61,0.0,1.0,0.0,0.0,0.0
4466,355000.0,3,1.0,1600,1.5,0.0,5,1080,47.7232,1340,12.779873068457553,84,0.0,1.0,0.0,0.0,0.0
4467,639000.0,4,1.75,1830,1.0,0.0,4,930,47.6536,1540,13.367659733359671,75,0.0,1.0,0.0,0.0,0.0
4468,720000.0,3,2.5,2820,2.0,0.0,3,2820,47.6396,2820,13.487006490992238,24,0.0,0.0,0.0,1.0,0.0
4469,381000.0,3,1.75,1800,1.0,0.0,5,900,47.7505,1060,12.850554654108839,64,0.0,1.0,0.0,0.0,0.0
4470,1050000.0,3,4.0,4380,2.0,0.0,5,4380,47.7167,3630,13.864300722133706,31,0.0,0.0,0.0,1.0,0.0
4471,670000.0,3,3.0,2980,2.0,0.0,3,2980,47.5533,2710,13.415032991367148,9,0.0,0.0,1.0,0.0,0.0
4472,400000.0,3,1.0,1690,1.0,0.0,3,1690,47.7099,1080,12.89921982609012,72,0.0,1.0,0.0,0.0,0.0
4473,910000.0,4,3.5,4040,2.0,0.0,3,4040,47.7196,3770,13.721199878493033,27,0.0,0.0,0.0,1.0,0.0
4474,294000.0,3,1.0,1250,1.0,0.0,3,1250,47.7254,1590,12.591335046320818,84,0.0,1.0,0.0,0.0,0.0
4475,315001.0,3,1.75,1500,1.0,0.0,2,1500,47.4349,1770,12.660331092405906,47,0.0,1.0,0.0,0.0,0.0
4476,360000.0,3,2.0,1630,1.0,0.0,5,1630,47.4898,1450,12.793859310432293,55,0.0,1.0,0.0,0.0,0.0
4477,520000.0,3,2.0,1410,2.0,0.0,4,1410,47.6029,1750,13.16158409055761,112,0.0,1.0,0.0,0.0,0.0
4478,474000.0,3,1.0,1140,1.0,0.0,4,770,47.6889,1340,13.068962600677214,70,0.0,1.0,0.0,0.0,0.0
4479,702000.0,4,2.5,3280,2.0,0.0,3,3280,47.6802,2600,13.461688683007948,11,0.0,1.0,0.0,0.0,0.0
4480,728000.0,4,3.5,3490,2.0,0.0,3,3490,47.4028,2400,13.498056327178823,13,0.0,0.0,1.0,0.0,0.0
4481,308000.0,4,2.5,2020,2.0,0.0,3,2020,47.4318,2820,12.637855061955712,22,0.0,0.0,1.0,0.0,0.0
4482,2000000.0,5,4.0,4580,3.0,1.0,3,4580,47.5682,2710,14.508657738524219,10,0.0,0.0,0.0,1.0,0.0
4483,340000.0,3,2.5,2270,2.0,0.0,3,2270,47.2643,2160,12.736700896592344,28,0.0,0.0,1.0,0.0,0.0
4484,306500.0,2,1.75,1310,1.0,0.0,4,1310,47.5231,1500,12.632973034358404,68,0.0,1.0,0.0,0.0,0.0
4485,716000.0,3,2.0,1420,1.5,0.0,4,1420,47.6367,1250,13.481435445942783,111,0.0,1.0,0.0,0.0,0.0
4486,950000.0,4,3.0,2980,2.0,0.0,2,2640,47.7154,2010,13.764217263576723,33,0.0,0.0,0.0,1.0,0.0
4487,673200.0,5,3.0,4180,2.0,0.0,3,4180,47.6833,3425,13.419797741298789,11,0.0,1.0,0.0,0.0,0.0
4488,564500.0,4,2.25,1950,1.0,0.0,3,1350,47.6909,1980,13.243695662571854,54,0.0,1.0,0.0,0.0,0.0
4489,393000.0,4,1.75,1790,1.0,0.0,4,1790,47.5172,2000,12.881564890851399,41,0.0,0.0,1.0,0.0,0.0
4490,425000.0,5,1.75,1400,1.0,0.0,3,1400,47.6499,1200,12.959844447906553,99,1.0,0.0,0.0,0.0,0.0
4491,150000.0,3,1.0,1320,1.0,0.0,3,1320,47.4771,1120,11.918390573078392,35,0.0,1.0,0.0,0.0,0.0
4492,327000.0,4,2.25,1620,1.0,0.0,3,1200,47.3394,1620,12.697715449879391,35,0.0,0.0,1.0,0.0,0.0
4493,444900.0,4,2.5,3120,2.0,0.0,3,3120,47.3645,2980,13.005604816794133,17,0.0,0.0,1.0,0.0,0.0
4494,305000.0,4,2.5,2100,2.0,0.0,3,2100,47.3045,2370,12.628067055589549,16,0.0,0.0,1.0,0.0,0.0
4495,469000.0,3,3.25,1370,3.0,0.0,3,1370,47.6718,1800,13.058358047428417,10,0.0,0.0,1.0,0.0,0.0
4496,525000.0,3,1.75,1520,1.0,0.0,5,1520,47.5569,2150,13.17115354157376,45,0.0,0.0,1.0,0.0,0.0
4497,330000.0,3,2.5,2410,1.0,0.0,3,1630,47.3741,1530,12.706847933442663,37,0.0,1.0,0.0,0.0,0.0
4498,618000.0,4,1.0,1260,1.0,0.0,4,1260,47.6644,1340,13.334243736439827,103,0.0,1.0,0.0,0.0,0.0
4499,295500.0,4,2.5,2830,1.0,0.0,3,1690,47.3088,2350,12.59642411582829,32,0.0,0.0,1.0,0.0,0.0
4500,567035.0,3,2.0,2064,2.0,0.0,5,2064,47.4469,1640,13.248176309199831,111,0.0,1.0,0.0,0.0,0.0
4501,518000.0,4,2.25,2640,1.0,0.0,3,1770,47.4688,2500,13.15773052124162,37,0.0,0.0,1.0,0.0,0.0
4502,303000.0,2,1.0,1020,1.0,0.0,3,1020,47.4461,1520,12.621488084491506,37,0.0,1.0,0.0,0.0,0.0
4503,300000.0,4,2.5,2200,2.0,0.0,3,2200,47.4042,2641,12.611537753638338,16,0.0,1.0,0.0,0.0,0.0
4504,413107.0,3,1.5,1420,1.0,0.0,4,1420,47.601000000000006,2000,12.931461918290916,58,0.0,1.0,0.0,0.0,0.0
4505,400000.0,3,1.0,1350,1.5,0.0,5,1350,47.681999999999995,1350,12.89921982609012,100,0.0,1.0,0.0,0.0,0.0
4506,535000.0,3,1.0,1290,1.0,0.0,4,1290,47.5317,1560,13.190022025878143,74,0.0,1.0,0.0,0.0,0.0
4507,555000.0,4,2.0,1680,1.0,0.0,5,840,47.6648,1680,13.226723392728571,99,0.0,1.0,0.0,0.0,0.0
4508,312000.0,3,2.5,2280,2.0,0.0,3,2280,47.3861,2550,12.65075846679162,6,0.0,0.0,1.0,0.0,0.0
4509,785200.0,3,2.25,1840,1.5,0.0,5,1540,47.6063,1800,13.573693741384442,104,0.0,0.0,1.0,0.0,0.0
4510,749000.0,4,2.0,2040,1.0,0.0,3,1020,47.6891,2040,13.526494262499357,55,0.0,1.0,0.0,0.0,0.0
4511,285000.0,3,1.5,1490,1.0,0.0,3,1010,47.4973,1000,12.560244459250788,58,0.0,1.0,0.0,0.0,0.0
4512,425000.0,4,2.5,2440,2.0,0.0,3,2440,47.5406,2440,12.959844447906553,7,0.0,1.0,0.0,0.0,0.0
4513,360000.0,3,2.0,1930,1.0,0.0,3,1260,47.7675,1900,12.793859310432293,56,0.0,0.0,1.0,0.0,0.0
4514,260000.0,3,1.0,1200,1.0,0.0,4,1200,47.5168,1230,12.468436909997665,61,0.0,1.0,0.0,0.0,0.0
4515,369000.0,3,2.0,1550,1.0,0.0,3,1150,47.5299,1840,12.818551923022664,55,0.0,1.0,0.0,0.0,0.0
4516,275000.0,4,2.5,2180,1.0,0.0,4,1620,47.3187,1950,12.524526376648708,36,0.0,0.0,1.0,0.0,0.0
4517,407000.0,3,2.25,1430,3.0,0.0,3,1430,47.6916,1430,12.916568464424731,9,0.0,0.0,1.0,0.0,0.0
4518,575000.0,2,1.75,1230,1.0,0.0,3,990,47.6839,1330,13.262125319779487,66,0.0,0.0,1.0,0.0,0.0
4519,1240000.0,3,1.5,1670,2.0,0.0,4,1670,47.6411,2320,14.03062193758122,87,0.0,0.0,1.0,0.0,0.0
4520,875000.0,2,2.5,2720,1.0,0.0,4,1700,47.6384,2520,13.681979165339751,79,0.0,0.0,1.0,0.0,0.0
4521,320000.0,4,1.5,2220,1.0,0.0,4,1270,47.5059,1800,12.676076274775909,53,0.0,1.0,0.0,0.0,0.0
4522,810000.0,3,1.5,1520,1.0,0.0,4,1520,47.6158,3260,13.604789526648622,60,0.0,1.0,0.0,0.0,0.0
4523,274000.0,3,1.75,1590,1.0,0.0,4,1090,47.3655,1590,12.520883385370206,31,0.0,1.0,0.0,0.0,0.0
4524,239900.0,4,1.75,1480,1.0,0.0,3,1120,47.3732,1590,12.387977448827787,55,0.0,1.0,0.0,0.0,0.0
4525,450000.0,4,1.5,1860,1.0,0.0,3,1080,47.7314,1530,13.017002861746503,61,0.0,1.0,0.0,0.0,0.0
4526,263400.0,4,2.0,1360,1.0,0.0,3,960,47.2718,1930,12.481429068291318,54,0.0,1.0,0.0,0.0,0.0
4527,265000.0,3,1.0,1360,1.0,0.0,3,1360,47.4973,1360,12.487485104968359,61,0.0,1.0,0.0,0.0,0.0
4528,418000.0,4,3.0,2360,1.0,0.0,3,1460,47.512,2500,12.943236711506893,54,0.0,1.0,0.0,0.0,0.0
4529,390000.0,3,2.0,2360,2.0,0.0,3,2360,47.7633,1600,12.873902018105829,11,0.0,0.0,1.0,0.0,0.0
4530,430000.0,3,2.0,1860,1.0,0.0,3,930,47.5662,1000,12.971540487669746,106,0.0,1.0,0.0,0.0,0.0
4531,1440000.0,3,2.25,2630,2.5,0.0,4,2630,47.6485,2640,14.180153671552183,28,0.0,0.0,1.0,0.0,0.0
4532,297000.0,2,1.75,1280,1.0,0.0,4,1280,47.2631,2180,12.601487417784837,18,0.0,1.0,0.0,0.0,0.0
4533,650000.0,4,2.25,2330,2.0,0.0,3,1600,47.7764,2220,13.38472764187182,27,0.0,0.0,1.0,0.0,0.0
4534,195000.0,2,1.0,720,1.0,0.0,3,720,47.5054,1250,12.180754837545884,64,0.0,1.0,0.0,0.0,0.0
4535,554000.0,3,3.5,3380,2.0,0.0,3,2700,47.4316,2250,13.224919965729422,15,0.0,0.0,1.0,0.0,0.0
4536,550000.0,3,2.0,3650,2.0,0.0,4,3650,47.3627,1870,13.217673557208654,23,0.0,1.0,0.0,0.0,0.0
4537,700000.0,3,1.75,1640,1.5,0.0,5,1640,47.6846,1760,13.458835614025542,64,0.0,1.0,0.0,0.0,0.0
4538,300000.0,4,1.0,1730,1.5,0.0,3,1730,47.5163,1400,12.611537753638338,66,1.0,0.0,0.0,0.0,0.0
4539,315000.0,2,1.0,1030,1.5,0.0,5,1030,47.7352,1310,12.66032791780777,62,0.0,1.0,0.0,0.0,0.0
4540,603000.0,3,1.0,1790,1.0,0.0,3,1400,47.6627,1790,13.309672475709322,71,0.0,1.0,0.0,0.0,0.0
4541,530000.0,2,1.0,840,1.0,0.0,4,840,47.6403,2000,13.180632285528304,90,0.0,1.0,0.0,0.0,0.0
4542,397500.0,3,1.75,1300,1.0,0.0,3,1300,47.6991,1740,12.892950213076524,45,0.0,1.0,0.0,0.0,0.0
4543,221000.0,3,1.0,1240,1.5,0.0,4,1240,47.4917,1240,12.30591798049989,111,0.0,1.0,0.0,0.0,0.0
4544,466000.0,4,2.25,2170,1.0,0.0,3,1220,47.7354,1820,13.051940913107783,38,0.0,1.0,0.0,0.0,0.0
4545,197500.0,3,1.0,1330,2.0,0.0,5,1330,47.2053,1710,12.193493863323313,109,0.0,1.0,0.0,0.0,0.0
4546,280000.0,3,3.0,1390,2.0,0.0,3,1140,47.5325,1450,12.542544882151386,9,0.0,1.0,0.0,0.0,0.0
4547,412000.0,2,1.5,1240,1.0,0.0,4,860,47.5752,1240,12.928778628331663,105,0.0,1.0,0.0,0.0,0.0
4548,454000.0,2,1.0,880,1.0,0.0,4,880,47.5694,1240,13.025852477023484,64,0.0,1.0,0.0,0.0,0.0
4549,540000.0,4,2.25,2540,1.0,0.0,3,1450,47.718999999999994,1780,13.199324418540456,24,0.0,0.0,1.0,0.0,0.0
4550,250000.0,5,1.5,2520,1.5,0.0,4,1510,47.2058,1620,12.429216196844383,86,0.0,1.0,0.0,0.0,0.0
4551,900000.0,5,2.25,2510,1.0,0.0,3,2510,47.6435,3160,13.710150042306449,48,0.0,0.0,1.0,0.0,0.0
4552,245000.0,5,1.75,2020,1.0,0.0,3,1220,47.51,2220,12.409013489526863,52,0.0,1.0,0.0,0.0,0.0
4553,290000.0,3,1.75,2060,1.0,0.0,3,1350,47.3569,1520,12.577636201962656,27,0.0,1.0,0.0,0.0,0.0
4554,160000.0,2,1.0,930,1.0,0.0,3,930,47.507,2240,11.982929094215963,82,0.0,1.0,0.0,0.0,0.0
4555,1260000.0,2,1.5,2700,1.5,0.0,3,1660,47.5892,2970,14.04662227892766,105,0.0,0.0,1.0,0.0,0.0
4556,325000.0,2,1.0,1060,1.0,0.0,3,940,47.7028,1540,12.691580461311874,76,0.0,1.0,0.0,0.0,0.0
4557,185000.0,2,1.0,670,1.0,0.0,4,670,47.4521,1700,12.128111104060462,68,1.0,0.0,0.0,0.0,0.0
4558,477000.0,3,2.0,1750,1.0,0.0,3,950,47.6667,1700,13.075271769870477,98,0.0,1.0,0.0,0.0,0.0
4559,100000.0,2,1.0,930,1.0,0.0,2,930,47.467,1300,11.512925464970229,72,0.0,1.0,0.0,0.0,0.0
4560,345000.0,4,2.5,2420,1.0,0.0,3,1370,47.341,2290,12.751299696013497,30,0.0,0.0,1.0,0.0,0.0
4561,530000.0,4,2.25,2410,1.0,0.0,4,1950,47.4278,2510,13.180632285528304,50,0.0,1.0,0.0,0.0,0.0
4562,203000.0,3,1.0,1150,1.0,0.0,4,1150,47.4864,1210,12.220961258023925,61,0.0,1.0,0.0,0.0,0.0
4563,599000.0,4,2.5,2480,2.0,0.0,3,2480,47.6811,2410,13.303016877097587,10,0.0,1.0,0.0,0.0,0.0
4564,370000.0,4,1.0,1310,1.5,0.0,3,1310,47.5822,1630,12.821258284620408,74,0.0,1.0,0.0,0.0,0.0
4565,140000.0,3,1.0,1240,1.0,0.0,4,1040,47.4204,1240,11.84939770159144,61,0.0,1.0,0.0,0.0,0.0
4566,500000.0,3,1.0,1150,2.0,0.0,3,1150,47.5349,1440,13.122363377404328,103,0.0,0.0,1.0,0.0,0.0
4567,527200.0,3,1.75,1460,1.0,0.0,4,730,47.5768,1360,13.175335262170435,86,0.0,1.0,0.0,0.0,0.0
4568,549900.0,5,2.75,3060,1.0,0.0,5,1600,47.5052,2190,13.217491722495906,35,0.0,0.0,1.0,0.0,0.0
4569,760000.0,4,2.5,3520,2.0,0.0,3,3520,47.7065,2460,13.541073712262515,9,0.0,0.0,1.0,0.0,0.0
4570,319000.0,2,1.0,960,1.0,0.0,4,960,47.5269,1520,12.672946381766982,63,0.0,1.0,0.0,0.0,0.0
4571,362300.0,3,2.5,2430,2.0,0.0,3,2430,47.3805,2260,12.800227876883168,17,0.0,0.0,1.0,0.0,0.0
4572,421000.0,3,2.5,1930,1.0,0.0,4,1440,47.3459,1550,12.950388112664518,42,0.0,1.0,0.0,0.0,0.0
4573,690000.0,3,1.0,1090,1.5,0.0,4,1090,47.6846,1520,13.444446876573442,70,0.0,1.0,0.0,0.0,0.0
4574,640000.0,3,2.5,2790,1.0,0.0,5,1650,47.5241,1400,13.369223455335854,61,0.0,0.0,1.0,0.0,0.0
4575,238000.0,4,1.75,1650,1.0,0.0,3,910,47.2802,1540,12.380025952653611,36,0.0,1.0,0.0,0.0,0.0
4576,789000.0,3,3.0,3740,2.0,0.0,3,3740,47.4036,2930,13.578521599828012,23,0.0,0.0,0.0,1.0,0.0
4577,1050000.0,6,4.0,5310,2.0,0.0,3,3600,47.5696,4190,13.864300722133706,48,0.0,0.0,0.0,1.0,0.0
4578,302500.0,3,2.5,1690,2.0,0.0,3,1690,47.3663,2250,12.619836556453032,7,0.0,1.0,0.0,0.0,0.0
4579,259950.0,4,1.75,1400,1.0,0.0,3,1400,47.4658,1910,12.468244583811861,52,0.0,1.0,0.0,0.0,0.0
4580,456000.0,3,1.5,1440,1.0,0.0,4,1440,47.5829,2080,13.030248088496522,39,0.0,1.0,0.0,0.0,0.0
4581,369950.0,3,2.5,1360,2.0,0.0,3,1360,47.6827,1090,12.821123140353697,27,0.0,1.0,0.0,0.0,0.0
4582,363750.0,3,1.75,1726,2.0,0.0,4,1726,47.3484,2114,12.80422209746784,32,0.0,1.0,0.0,0.0,0.0
4583,585000.0,3,1.75,2220,1.0,0.0,3,2220,47.6624,2900,13.279367126213993,25,0.0,0.0,1.0,0.0,0.0
4584,268000.0,3,2.5,1850,2.0,0.0,3,1850,47.3103,1700,12.498742259492994,28,0.0,1.0,0.0,0.0,0.0
4585,1200000.0,5,2.5,2860,2.0,0.0,4,2160,47.6225,1340,13.997832114758229,104,0.0,0.0,1.0,0.0,0.0
4586,345000.0,3,1.0,1120,1.0,0.0,3,920,47.5235,1350,12.751299696013497,109,0.0,1.0,0.0,0.0,0.0
4587,539000.0,4,2.5,2340,2.0,0.0,3,2340,47.7672,1930,13.197470849891134,22,0.0,0.0,1.0,0.0,0.0
4588,851000.0,5,3.25,3760,2.0,0.0,3,2550,47.5654,2960,13.65416740755551,30,0.0,0.0,1.0,0.0,0.0
4589,900000.0,3,2.5,1920,2.0,0.0,3,1780,47.5709,2080,13.710150042306449,18,0.0,0.0,0.0,1.0,0.0
4590,850000.0,3,2.5,3230,2.0,0.0,5,2430,47.7011,1820,13.652991628466498,69,0.0,0.0,1.0,0.0,0.0
4591,390000.0,3,1.75,1260,1.0,0.0,4,1260,47.6224,1500,12.873902018105829,48,0.0,1.0,0.0,0.0,0.0
4592,345000.0,3,1.75,1540,1.0,0.0,4,920,47.7451,1130,12.751299696013497,59,0.0,1.0,0.0,0.0,0.0
4593,534500.0,3,2.5,1700,2.0,0.0,3,1700,47.5505,1700,13.189087009447237,9,0.0,0.0,1.0,0.0,0.0
4594,643500.0,6,5.25,3600,2.0,0.0,3,2400,47.5656,1450,13.374677306018318,43,0.0,1.0,0.0,0.0,0.0
4595,1210000.0,3,2.75,3150,1.5,0.0,4,2130,47.6345,3160,14.006130917572923,90,0.0,0.0,1.0,0.0,0.0
4596,495000.0,2,1.75,1280,1.0,0.0,4,730,47.5798,2250,13.112313041550827,86,0.0,1.0,0.0,0.0,0.0
4597,535000.0,2,1.0,980,1.0,0.0,3,830,47.6815,1760,13.190022025878143,64,0.0,1.0,0.0,0.0,0.0
4598,435000.0,4,2.5,2190,2.0,0.0,3,2190,47.5305,2190,12.983101310070822,10,0.0,1.0,0.0,0.0,0.0
4599,305000.0,4,2.0,2470,2.0,0.0,3,1970,47.4645,1310,12.628067055589549,5,0.0,1.0,0.0,0.0,0.0
4600,799000.0,4,2.5,2590,2.0,0.0,3,2590,47.6978,1700,13.591116224748411,13,0.0,0.0,1.0,0.0,0.0
4601,700000.0,4,2.5,2580,2.0,0.0,3,2580,47.6895,3030,13.458835614025542,15,0.0,0.0,1.0,0.0,0.0
4602,467000.0,3,2.25,1270,2.0,0.0,3,1040,47.6736,1410,13.054084536651034,9,0.0,0.0,1.0,0.0,0.0
4603,263000.0,3,1.0,1250,1.0,0.0,3,1250,47.4493,1270,12.479909311159902,56,0.0,1.0,0.0,0.0,0.0
4604,760000.0,4,2.5,4660,2.0,0.0,3,3020,47.5352,3300,13.541073712262515,11,0.0,0.0,1.0,0.0,0.0
4605,293000.0,4,2.5,2019,2.0,0.0,3,2019,47.1958,1950,12.587927887999204,7,0.0,0.0,1.0,0.0,0.0
4606,245000.0,3,2.0,1490,1.0,0.0,3,1490,47.2875,1650,12.409013489526863,25,0.0,1.0,0.0,0.0,0.0
4607,181000.0,2,1.5,1560,1.0,0.0,2,1560,47.4444,1660,12.106252310247962,65,0.0,1.0,0.0,0.0,0.0
4608,240000.0,3,1.0,1030,1.0,0.0,4,1030,47.5016,1430,12.388394202324129,53,0.0,1.0,0.0,0.0,0.0
4609,880000.0,4,2.75,2560,1.0,0.0,4,1450,47.6499,2500,13.687677186454389,39,0.0,0.0,1.0,0.0,0.0
4610,285000.0,3,2.0,1460,1.0,0.0,3,1460,47.3679,1600,12.560244459250788,19,0.0,1.0,0.0,0.0,0.0
4611,407500.0,2,1.0,770,1.0,0.0,3,770,47.7223,1670,12.917796211663054,65,0.0,1.0,0.0,0.0,0.0
4612,325000.0,4,2.5,1960,2.0,0.0,3,1960,47.4849,2420,12.691580461311874,10,0.0,1.0,0.0,0.0,0.0
4613,405000.0,3,1.75,1900,1.0,0.0,3,1390,47.7748,2000,12.911642346088676,36,0.0,1.0,0.0,0.0,0.0
4614,291700.0,3,2.5,1970,1.5,0.0,3,1230,47.5328,1470,12.583481155855813,88,0.0,1.0,0.0,0.0,0.0
4615,370000.0,3,2.5,2490,2.0,0.0,3,2490,47.2119,1850,12.821258284620408,19,0.0,0.0,1.0,0.0,0.0
